file,line,env,kind
plugins/platforms/teams/adapter.py,433,TEAMS_PORT,tuning
plugins/platforms/teams/adapter.py,439,TEAMS_SERVICE_URL,tuning
plugins/platforms/teams/adapter.py,442,TEAMS_HOME_CHANNEL,tuning
plugins/platforms/teams/adapter.py,446,TEAMS_HOME_CHANNEL_NAME,tuning
plugins/platforms/teams/adapter.py,528,TEAMS_CLIENT_ID,credential
plugins/platforms/teams/adapter.py,529,TEAMS_CLIENT_SECRET,credential
plugins/platforms/teams/adapter.py,530,TEAMS_TENANT_ID,tuning
plugins/platforms/teams/adapter.py,535,TEAMS_SERVICE_URL,tuning
plugins/platforms/teams/adapter.py,630,TEAMS_CLIENT_ID,credential
plugins/platforms/teams/adapter.py,631,TEAMS_CLIENT_SECRET,credential
plugins/platforms/teams/adapter.py,632,TEAMS_TENANT_ID,tuning
plugins/platforms/teams/adapter.py,634,TEAMS_PORT,tuning
plugins/platforms/teams/adapter.py,844,TEAMS_ALLOWED_USERS,tuning
plugins/platforms/teams/adapter.py,845,TEAMS_ALLOW_ALL_USERS,tuning
plugins/platforms/slack/adapter.py,496,SLACK_APP_TOKEN,credential
plugins/platforms/slack/adapter.py,1305,SLACK_REACTIONS,tuning
plugins/platforms/slack/adapter.py,1762,SLACK_ALLOW_BOTS,tuning
plugins/platforms/slack/adapter.py,2380,SLACK_ALLOWED_USERS,tuning
plugins/platforms/slack/adapter.py,2480,SLACK_ALLOWED_USERS,tuning
plugins/platforms/slack/adapter.py,2962,SLACK_REQUIRE_MENTION,tuning
plugins/platforms/slack/adapter.py,2974,SLACK_STRICT_MENTION,tuning
plugins/platforms/slack/adapter.py,2980,SLACK_FREE_RESPONSE_CHANNELS,tuning
plugins/platforms/slack/adapter.py,3003,SLACK_ALLOWED_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,55,MATTERMOST_TOKEN,credential
plugins/platforms/mattermost/adapter.py,56,MATTERMOST_URL,tuning
plugins/platforms/mattermost/adapter.py,79,MATTERMOST_URL,tuning
plugins/platforms/mattermost/adapter.py,81,MATTERMOST_TOKEN,credential
plugins/platforms/mattermost/adapter.py,96,MATTERMOST_REPLY_MODE,tuning
plugins/platforms/mattermost/adapter.py,740,MATTERMOST_ALLOWED_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,758,MATTERMOST_FREE_RESPONSE_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,916,MATTERMOST_URL,tuning
plugins/platforms/mattermost/adapter.py,918,MATTERMOST_TOKEN,credential
plugins/platforms/mattermost/adapter.py,1108,MATTERMOST_REQUIRE_MENTION,tuning
plugins/platforms/mattermost/adapter.py,1109,MATTERMOST_REQUIRE_MENTION,tuning
plugins/platforms/mattermost/adapter.py,1111,MATTERMOST_FREE_RESPONSE_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,1114,MATTERMOST_FREE_RESPONSE_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,1117,MATTERMOST_ALLOWED_CHANNELS,tuning
plugins/platforms/mattermost/adapter.py,1120,MATTERMOST_ALLOWED_CHANNELS,tuning
plugins/platforms/matrix/adapter.py,251,MATRIX_ACCESS_TOKEN,credential
plugins/platforms/matrix/adapter.py,252,MATRIX_PASSWORD,credential
plugins/platforms/matrix/adapter.py,253,MATRIX_HOMESERVER,tuning
plugins/platforms/matrix/adapter.py,307,MATRIX_ENCRYPTION,tuning
plugins/platforms/matrix/adapter.py,363,MATRIX_HOMESERVER,tuning
plugins/platforms/matrix/adapter.py,365,MATRIX_ACCESS_TOKEN,credential
plugins/platforms/matrix/adapter.py,374,MATRIX_ENCRYPTION,tuning
plugins/platforms/matrix/adapter.py,420,MATRIX_FREE_RESPONSE_ROOMS,tuning
plugins/platforms/matrix/adapter.py,432,MATRIX_ALLOWED_ROOMS,tuning
plugins/platforms/matrix/adapter.py,441,MATRIX_AUTO_THREAD,tuning
plugins/platforms/matrix/adapter.py,488,MATRIX_ALLOWED_USERS,tuning
plugins/platforms/matrix/adapter.py,836,MATRIX_RECOVERY_KEY,credential
plugins/platforms/matrix/adapter.py,2239,GATEWAY_ALLOW_ALL_USERS,tuning
plugins/platforms/signal/adapter.py,167,SIGNAL_HTTP_URL,tuning
plugins/platforms/signal/adapter.py,192,SIGNAL_GROUP_ALLOWED_USERS,tuning
plugins/platforms/signal/adapter.py,201,SIGNAL_REQUIRE_MENTION,tuning
plugins/platforms/signal/adapter.py,209,SIGNAL_ALLOWED_USERS,tuning
plugins/platforms/signal/adapter.py,1489,SIGNAL_REACTIONS,tuning
plugins/platforms/email/adapter.py,247,EMAIL_ADDRESS,tuning
plugins/platforms/email/adapter.py,248,EMAIL_PASSWORD,credential
plugins/platforms/email/adapter.py,249,EMAIL_IMAP_HOST,tuning
plugins/platforms/email/adapter.py,250,EMAIL_IMAP_PORT,tuning
plugins/platforms/email/adapter.py,251,EMAIL_SMTP_HOST,tuning
plugins/platforms/email/adapter.py,252,EMAIL_SMTP_PORT,tuning
plugins/platforms/email/adapter.py,253,EMAIL_POLL_INTERVAL,tuning
plugins/platforms/email/adapter.py,445,EMAIL_ALLOWED_USERS,tuning
plugins/platforms/whatsapp/adapter.py,263,WHATSAPP_DM_POLICY,tuning
plugins/platforms/whatsapp/adapter.py,265,WHATSAPP_GROUP_POLICY,tuning
plugins/platforms/whatsapp/adapter.py,320,WHATSAPP_MODE,tuning
plugins/platforms/whatsapp/adapter.py,325,WHATSAPP_REPLY_PREFIX,tuning
plugins/platforms/whatsapp/adapter.py,343,WHATSAPP_REQUIRE_MENTION,tuning
plugins/platforms/whatsapp/adapter.py,348,WHATSAPP_FREE_RESPONSE_CHATS,tuning
plugins/platforms/whatsapp/adapter.py,403,WHATSAPP_MENTION_PATTERNS,tuning
plugins/platforms/whatsapp/adapter.py,595,WHATSAPP_NPM_INSTALL_TIMEOUT,tuning
plugins/platforms/whatsapp/adapter.py,645,WHATSAPP_MODE,tuning
plugins/memory/hindsight/__init__.py,324,HINDSIGHT_MODE,tuning
plugins/memory/hindsight/__init__.py,325,HINDSIGHT_API_KEY,credential
plugins/memory/hindsight/__init__.py,326,HINDSIGHT_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,327,HINDSIGHT_IDLE_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,328,HINDSIGHT_RETAIN_TAGS,tuning
plugins/memory/hindsight/__init__.py,329,HINDSIGHT_RETAIN_SOURCE,tuning
plugins/memory/hindsight/__init__.py,330,HINDSIGHT_RETAIN_USER_PREFIX,tuning
plugins/memory/hindsight/__init__.py,331,HINDSIGHT_RETAIN_ASSISTANT_PREFIX,tuning
plugins/memory/hindsight/__init__.py,334,HINDSIGHT_BANK_ID,tuning
plugins/memory/hindsight/__init__.py,335,HINDSIGHT_BUDGET,tuning
plugins/memory/hindsight/__init__.py,411,HINDSIGHT_LLM_API_KEY,credential
plugins/memory/hindsight/__init__.py,416,HINDSIGHT_API_LLM_BASE_URL,tuning
plugins/memory/hindsight/__init__.py,433,HINDSIGHT_IDLE_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,615,HINDSIGHT_API_KEY,credential
plugins/memory/hindsight/__init__.py,617,HINDSIGHT_API_URL,tuning
plugins/memory/hindsight/__init__.py,703,HINDSIGHT_API_KEY,credential
plugins/memory/hindsight/__init__.py,908,HINDSIGHT_LLM_API_KEY,credential
plugins/memory/hindsight/__init__.py,916,HINDSIGHT_IDLE_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,1125,HINDSIGHT_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,1129,HINDSIGHT_IDLE_TIMEOUT,tuning
plugins/memory/hindsight/__init__.py,1144,HINDSIGHT_API_KEY,credential
plugins/memory/hindsight/__init__.py,1146,HINDSIGHT_API_URL,tuning
plugins/memory/hindsight/__init__.py,1177,HINDSIGHT_RETAIN_TAGS,tuning
plugins/memory/hindsight/__init__.py,1183,HINDSIGHT_RETAIN_SOURCE,tuning
plugins/memory/hindsight/__init__.py,1186,HINDSIGHT_RETAIN_USER_PREFIX,tuning
plugins/memory/hindsight/__init__.py,1189,HINDSIGHT_RETAIN_ASSISTANT_PREFIX,tuning
plugins/memory/retaindb/__init__.py,478,RETAINDB_API_KEY,credential
plugins/memory/retaindb/__init__.py,490,RETAINDB_API_KEY,credential
plugins/memory/retaindb/__init__.py,491,RETAINDB_BASE_URL,tuning
plugins/memory/retaindb/__init__.py,495,RETAINDB_PROJECT,tuning
plugins/memory/openviking/__init__.py,114,OPENVIKING_ACCOUNT,tuning
plugins/memory/openviking/__init__.py,115,OPENVIKING_USER,tuning
plugins/memory/openviking/__init__.py,116,OPENVIKING_AGENT,tuning
plugins/memory/openviking/__init__.py,432,OPENVIKING_ENDPOINT,tuning
plugins/memory/openviking/__init__.py,470,OPENVIKING_ENDPOINT,tuning
plugins/memory/openviking/__init__.py,471,OPENVIKING_API_KEY,credential
plugins/memory/openviking/__init__.py,472,OPENVIKING_ACCOUNT,tuning
plugins/memory/openviking/__init__.py,473,OPENVIKING_USER,tuning
plugins/memory/openviking/__init__.py,474,OPENVIKING_AGENT,tuning
plugins/memory/honcho/client.py,389,HONCHO_API_KEY,credential
plugins/memory/honcho/client.py,390,HONCHO_BASE_URL,tuning
plugins/memory/honcho/client.py,391,HONCHO_TIMEOUT,tuning
plugins/memory/honcho/client.py,396,HONCHO_ENVIRONMENT,tuning
plugins/memory/honcho/client.py,445,HONCHO_API_KEY,credential
plugins/memory/honcho/client.py,456,HONCHO_BASE_URL,tuning
plugins/memory/honcho/client.py,462,HONCHO_TIMEOUT,tuning
plugins/memory/honcho/cli.py,35,HONCHO_API_KEY,credential
plugins/memory/honcho/cli.py,183,HONCHO_API_KEY,credential
plugins/memory/honcho/cli.py,225,HONCHO_API_KEY,credential
plugins/memory/honcho/cli.py,294,HONCHO_API_KEY,credential
plugins/memory/honcho/cli.py,296,HONCHO_BASE_URL,tuning
plugins/memory/honcho/cli.py,533,USER,global-ok
plugins/memory/honcho/cli.py,996,HONCHO_API_KEY,credential
plugins/memory/graphiti/mcp_server.py,325,INTELLECT_BIN,tuning
plugins/memory/mem0/__init__.py,50,MEM0_API_KEY,credential
plugins/memory/mem0/__init__.py,51,MEM0_USER_ID,tuning
plugins/memory/mem0/__init__.py,52,MEM0_AGENT_ID,tuning
plugins/memory/supermemory/__init__.py,456,SUPERMEMORY_API_KEY,credential
plugins/memory/supermemory/__init__.py,487,SUPERMEMORY_API_KEY,credential
plugins/memory/supermemory/__init__.py,491,SUPERMEMORY_CONTAINER_TAG,tuning
plugins/web/parallel/provider.py,76,PARALLEL_API_KEY,credential
plugins/web/parallel/provider.py,102,PARALLEL_API_KEY,credential
plugins/web/parallel/provider.py,137,PARALLEL_SEARCH_MODE,tuning
plugins/web/parallel/provider.py,156,PARALLEL_API_KEY,credential
plugins/web/firecrawl/provider.py,124,FIRECRAWL_API_KEY,credential
plugins/web/firecrawl/provider.py,125,FIRECRAWL_API_URL,tuning
plugins/web/exa/provider.py,54,EXA_API_KEY,credential
plugins/web/exa/provider.py,103,EXA_API_KEY,credential
plugins/web/searxng/provider.py,47,SEARXNG_URL,tuning
plugins/web/searxng/provider.py,59,SEARXNG_URL,tuning
plugins/web/brave_free/provider.py,52,BRAVE_SEARCH_API_KEY,credential
plugins/web/brave_free/provider.py,68,BRAVE_SEARCH_API_KEY,credential
plugins/web/tavily/provider.py,44,TAVILY_API_KEY,credential
plugins/web/tavily/provider.py,51,TAVILY_BASE_URL,tuning
plugins/web/tavily/provider.py,141,TAVILY_API_KEY,credential
plugins/video_gen/fal/__init__.py,214,FAL_VIDEO_MODEL,tuning
plugins/video_gen/xai/__init__.py,91,XAI_API_KEY,credential
plugins/video_gen/xai/__init__.py,94,XAI_BASE_URL,tuning
plugins/rag/lightrag/config.py,81,LIGHTRAG_BASE_URL,tuning
plugins/rag/lightrag/config.py,82,LIGHTRAG_BASE_URL,tuning
plugins/rag/lightrag/config.py,83,LIGHTRAG_API_KEY,credential
plugins/rag/lightrag/config.py,88,LIGHTRAG_TIMEOUT,tuning
plugins/rag/lightrag/config.py,90,LIGHTRAG_TIMEOUT,tuning
plugins/rag/lightrag/cli.py,13,INTELLECT_HOME,global-ok
plugins/rag/lightrag/mcp_server.py,32,INTELLECT_HOME,global-ok
plugins/rag/lightrag/mcp_server.py,223,INTELLECT_BIN,tuning
plugins/browser/firecrawl/provider.py,62,FIRECRAWL_API_KEY,credential
plugins/browser/firecrawl/provider.py,69,FIRECRAWL_API_URL,tuning
plugins/browser/firecrawl/provider.py,72,FIRECRAWL_API_KEY,credential
plugins/browser/firecrawl/provider.py,87,FIRECRAWL_BROWSER_TTL,tuning
plugins/browser/browserbase/provider.py,72,BROWSERBASE_API_KEY,credential
plugins/browser/browserbase/provider.py,73,BROWSERBASE_PROJECT_ID,tuning
plugins/browser/browserbase/provider.py,104,BROWSERBASE_PROXIES,tuning
plugins/browser/browserbase/provider.py,106,BROWSERBASE_ADVANCED_STEALTH,tuning
plugins/browser/browserbase/provider.py,109,BROWSERBASE_KEEP_ALIVE,tuning
plugins/browser/browserbase/provider.py,111,BROWSERBASE_SESSION_TIMEOUT,tuning
plugins/browser/browser_use/provider.py,143,BROWSER_USE_API_KEY,credential
tools/voice_mode.py,103,PULSE_SERVER,tuning
tools/voice_mode.py,110,PULSE_RUNTIME_PATH,tuning
tools/voice_mode.py,114,XDG_RUNTIME_DIR,tuning
tools/voice_mode.py,154,PULSE_SERVER,tuning
tools/voice_mode.py,155,PIPEWIRE_REMOTE,tuning
tools/voice_mode.py,197,PULSE_SERVER,tuning
tools/vision_tools.py,1133,AUXILIARY_VISION_MODEL,tuning
tools/vision_tools.py,1498,AUXILIARY_VIDEO_MODEL,tuning
tools/process_registry.py,1069,TERMINAL_TIMEOUT,global-ok
tools/web_tools.py,301,AUXILIARY_WEB_EXTRACT_MODEL,tuning
tools/web_tools.py,1185,FIRECRAWL_API_KEY,credential
tools/web_tools.py,1186,FIRECRAWL_API_URL,tuning
tools/web_tools.py,1200,SEARXNG_URL,tuning
tools/web_tools.py,1206,FIRECRAWL_API_URL,tuning
tools/tirith_security.py,84,TIRITH_BIN,tuning
tools/tirith_security.py,257,GITHUB_TOKEN,global-ok
tools/skills_hub.py,281,GITHUB_TOKEN,global-ok
tools/skills_hub.py,320,GITHUB_APP_ID,global-ok
tools/skills_hub.py,321,GITHUB_APP_PRIVATE_KEY_PATH,global-ok
tools/skills_hub.py,322,GITHUB_APP_INSTALLATION_ID,global-ok
tools/openrouter_client.py,33,OPENROUTER_API_KEY,credential
tools/session_search_tool.py,45,INTELLECT_MEMBER_ID,tuning
tools/mcp_oauth.py,122,INTELLECT_HOME,global-ok
tools/mcp_oauth.py,149,SSH_CLIENT,tuning
tools/mcp_oauth.py,160,DISPLAY,tuning
tools/mcp_oauth.py,419,SSH_CLIENT,tuning
tools/transcription_tools.py,89,STT_OPENAI_MODEL,tuning
tools/transcription_tools.py,90,STT_GROQ_MODEL,tuning
tools/transcription_tools.py,91,STT_MISTRAL_MODEL,tuning
tools/transcription_tools.py,96,GROQ_BASE_URL,tuning
tools/transcription_tools.py,97,STT_OPENAI_BASE_URL,tuning
tools/transcription_tools.py,98,XAI_STT_BASE_URL,tuning
tools/env_probe.py,146,TERMINAL_ENV,global-ok
tools/osv_check.py,22,OSV_ENDPOINT,tuning
tools/memory_tool.py,84,INTELLECT_MEMBER_ID,tuning
tools/credential_files.py,391,TERMINAL_ENV,global-ok
tools/file_tools.py,141,TERMINAL_CWD,global-ok
tools/file_tools.py,973,WIKI_WRITE_MODE,tuning
tools/mixture_of_agents_tool.py,309,OPENROUTER_API_KEY,credential
tools/browser_tool.py,225,AUXILIARY_VISION_MODEL,tuning
tools/browser_tool.py,230,AUXILIARY_WEB_EXTRACT_MODEL,tuning
tools/browser_tool.py,293,BROWSER_CDP_URL,tuning
tools/browser_tool.py,668,AGENT_BROWSER_ENGINE,tuning
tools/browser_tool.py,1181,BROWSER_INACTIVITY_TIMEOUT,tuning
tools/browser_tool.py,3555,PLAYWRIGHT_BROWSERS_PATH,tuning
tools/browser_tool.py,3563,LOCALAPPDATA,tuning
tools/browser_tool.py,3594,AGENT_BROWSER_EXECUTABLE_PATH,tuning
tools/terminal_tool.py,211,INTELLECT_SESSION_KEY,credential
tools/terminal_tool.py,570,TERMINAL_ENV,global-ok
tools/terminal_tool.py,795,SUDO_PASSWORD,credential
tools/terminal_tool.py,909,TERMINAL_LIFETIME_SECONDS,global-ok
tools/terminal_tool.py,1063,TERMINAL_ENV,global-ok
tools/terminal_tool.py,1065,TERMINAL_DOCKER_MOUNT_CWD_TO_WORKSPACE,global-ok
tools/terminal_tool.py,1081,TERMINAL_CWD,global-ok
tools/terminal_tool.py,1087,TERMINAL_CWD,global-ok
tools/terminal_tool.py,1107,TERMINAL_MODAL_MODE,global-ok
tools/terminal_tool.py,1108,TERMINAL_DOCKER_IMAGE,global-ok
tools/terminal_tool.py,1112,TERMINAL_SINGULARITY_IMAGE,global-ok
tools/terminal_tool.py,1113,TERMINAL_MODAL_IMAGE,global-ok
tools/terminal_tool.py,1114,TERMINAL_DAYTONA_IMAGE,global-ok
tools/terminal_tool.py,1121,TERMINAL_SSH_HOST,global-ok
tools/terminal_tool.py,1122,TERMINAL_SSH_USER,global-ok
tools/terminal_tool.py,1124,TERMINAL_SSH_KEY,global-ok
tools/terminal_tool.py,1130,TERMINAL_PERSISTENT_SHELL,global-ok
tools/terminal_tool.py,1132,TERMINAL_LOCAL_PERSISTENT,global-ok
tools/terminal_tool.py,1138,TERMINAL_CONTAINER_PERSISTENT,global-ok
tools/terminal_tool.py,1141,TERMINAL_DOCKER_RUN_AS_HOST_USER,global-ok
tools/terminal_tool.py,2493,DAYTONA_API_KEY,credential
tools/terminal_tool.py,2540,TERMINAL_ENV,global-ok
tools/terminal_tool.py,2543,TERMINAL_DOCKER_IMAGE,global-ok
tools/terminal_tool.py,2544,TERMINAL_SINGULARITY_IMAGE,global-ok
tools/terminal_tool.py,2545,TERMINAL_MODAL_IMAGE,global-ok
tools/terminal_tool.py,2546,TERMINAL_DAYTONA_IMAGE,global-ok
tools/terminal_tool.py,2547,TERMINAL_CWD,global-ok
tools/terminal_tool.py,2549,TERMINAL_SANDBOX_DIR,global-ok
tools/terminal_tool.py,2550,TERMINAL_TIMEOUT,global-ok
tools/terminal_tool.py,2551,TERMINAL_LIFETIME_SECONDS,global-ok
tools/skills_tool.py,377,TERMINAL_ENV,global-ok
tools/xai_http.py,30,XAI_API_KEY,credential
tools/homeassistant_tool.py,34,HASS_URL,tuning
tools/homeassistant_tool.py,35,HASS_TOKEN,credential
tools/homeassistant_tool.py,346,HASS_TOKEN,credential
tools/browser_camofox.py,57,CAMOFOX_URL,tuning
tools/browser_camofox.py,68,BROWSER_CDP_URL,tuning
tools/browser_camofox.py,134,CAMOFOX_USER_ID,tuning
tools/browser_camofox.py,139,CAMOFOX_SESSION_KEY,credential
tools/browser_camofox.py,187,CAMOFOX_LOOPBACK_HOST_ALIAS,tuning
tools/image_generation_tool.py,510,FAL_IMAGE_MODEL,tuning
tools/delegate_tool.py,358,DELEGATION_MAX_CONCURRENT_CHILDREN,tuning
tools/delegate_tool.py,385,DELEGATION_CHILD_TIMEOUT_SECONDS,tuning
tools/delegate_tool.py,670,TERMINAL_CWD,global-ok
tools/delegate_tool.py,2182,TERMINAL_CWD,global-ok
tools/delegate_tool.py,2183,TERMINAL_CWD,global-ok
tools/delegate_tool.py,2206,TERMINAL_CWD,global-ok
tools/tool_backend_helpers.py,92,MODAL_TOKEN_ID,credential
tools/tool_backend_helpers.py,139,VOICE_TOOLS_OPENAI_KEY,credential
tools/tool_backend_helpers.py,140,OPENAI_API_KEY,credential
tools/tool_backend_helpers.py,167,FAL_KEY,credential
tools/managed_tool_gateway.py,85,TOOL_GATEWAY_USER_TOKEN,credential
tools/managed_tool_gateway.py,98,TOOL_GATEWAY_USER_TOKEN,credential
tools/managed_tool_gateway.py,126,TOOL_GATEWAY_SCHEME,tuning
tools/managed_tool_gateway.py,144,TOOL_GATEWAY_DOMAIN,tuning
tools/discord_tool.py,55,DISCORD_BOT_TOKEN,credential
tools/kanban_tools.py,73,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,87,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,100,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,106,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,121,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,155,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,230,INTELLECT_KANBAN_TASK,global-ok
tools/kanban_tools.py,304,INTELLECT_KANBAN_TASK,global-ok
tools/send_message_tool.py,235,WEIXIN_TOKEN,credential
tools/send_message_tool.py,236,WEIXIN_ACCOUNT_ID,tuning
tools/send_message_tool.py,244,WEIXIN_BASE_URL,tuning
tools/send_message_tool.py,245,WEIXIN_CDN_BASE_URL,tuning
tools/send_message_tool.py,269,WEIXIN_HOME_CHANNEL,tuning
tools/send_message_tool.py,1289,EMAIL_ADDRESS,tuning
tools/send_message_tool.py,1290,EMAIL_PASSWORD,credential
tools/send_message_tool.py,1291,EMAIL_SMTP_HOST,tuning
tools/send_message_tool.py,1293,EMAIL_SMTP_PORT,tuning
tools/send_message_tool.py,1330,TWILIO_ACCOUNT_SID,tuning
tools/send_message_tool.py,1331,TWILIO_PHONE_NUMBER,tuning
tools/send_message_tool.py,1384,MATRIX_HOMESERVER,tuning
tools/send_message_tool.py,1385,MATRIX_ACCESS_TOKEN,credential
tools/send_message_tool.py,1484,HASS_URL,tuning
tools/send_message_tool.py,1485,HASS_TOKEN,credential
tools/send_message_tool.py,1514,DINGTALK_WEBHOOK_URL,tuning
tools/send_message_tool.py,1676,INTELLECT_KANBAN_TASK,global-ok
tools/send_message_tool.py,1702,QQ_APP_ID,tuning
tools/send_message_tool.py,1704,QQ_CLIENT_SECRET,credential
tools/code_execution_tool.py,954,INTELLECT_TIMEZONE,tuning
tools/code_execution_tool.py,1259,INTELLECT_TIMEZONE,tuning
tools/code_execution_tool.py,1681,TERMINAL_CWD,global-ok
tools/environments/singularity.py,72,TERMINAL_SCRATCH_DIR,global-ok
tools/environments/singularity.py,83,USER,global-ok
tools/environments/singularity.py,93,APPTAINER_CACHEDIR,tuning
tools/environments/local.py,245,SHELL,global-ok
tools/environments/local.py,262,LOCALAPPDATA,tuning
tools/environments/docker.py,279,INTELLECT_DOCKER_BINARY,tuning
tools/environments/base.py,87,TERMINAL_SANDBOX_DIR,global-ok
